,ethnicity,uof_rate,stop_rate,staff_rate
0,African American,2.443777647168002,197.82225384353634,1.2992235592538746
1,Asian,0.14807137040053306,22.995483823202786,1.4362922928851707
2,Latino,0.7015178294856144,62.453308066543975,1.6490224303493013
3,White,0.10324356878602771,24.133184203733975,2.460638389400327
4,Citywide,0.8405022060206626,75.06899023065,1.7452921161845485
